0.0784,60.689797,228.9767525518272,2.712677828249846
0.065683,185.848012,187.97925460500625,5.1178778788024
0.05044,96.030497,206.77315938787453,4.264445831060432
0.104019,131.428883,218.78608382384854,2.209277743955084
0.022355,192.582491,231.9710696727387,3.26584657336946
0.232862,226.085299,233.03395445541793,4.289629843497603
0.194654,77.50335,190.41556439297744,4.626189837323374
0.148194,241.349622,264.54311244786555,4.095493414214854
0.146926,199.97875,248.2824412513349,3.6236622746002953
0.081256,149.824589,243.16971522421468,4.009965930243791
0.237547,141.050771,277.01199985466394,4.671274901135505
0.138457,139.508608,271.25359518569496,3.9828754698861477
0.088451,133.618232,245.98393640211285,3.81448563152322
0.266167,156.087665,214.0395006818089,5.657246768827748
0.130581,158.033508,251.24327206708733,5.252957834065088
0.099247,211.409329,197.81288865451026,4.240369159034978
0.124647,259.696868,245.59672377663492,7.850605743087694
0.076976,186.666789,277.3108057619953,2.440325446644967
